id,title_no,status,type,land_district,issue_date,guarantee_status,estate_description,number_owners,spatial_extents_shared
4973886,915673,LIVE,Gazette Notice,Nelson,2019/10/07 13:54:44,Guarantee,"Fee Simple, 1/1, Section 1 Survey Office Plan 533003, 13,740 m2",1,F
4948169,888440,LIVE,Freehold,Nelson,2019/10/02 10:44:28,Guarantee,"Fee Simple, 1/1, Lot 1 Deposited Plan 536059, 20,185 m2",2,F
4950905,891382,LIVE,Freehold,Nelson,2019/09/27 16:46:06,Guarantee,"Fee Simple, 1/1, Lot 1 Deposited Plan 536584, 10,179 m2",3,F
4950906,891383,LIVE,Freehold,Nelson,2019/09/27 16:46:06,Guarantee,"Fee Simple, 1/1, Lot 2 Deposited Plan 536584, 15,731 m2",1,F
4790406,723702,LIVE,Freehold,Nelson,2019/09/27 15:08:22,Guarantee,"Fee Simple, 1/1, Lot 9, 12 Deposited Plan 15872 and Lot 1 Deposited Plan 19599 and Lot 2 Deposited Plan 494516, 1,403,898 m2",1,F
4950069,890514,LIVE,Freehold,Nelson,2019/09/26 11:15:26,Guarantee,"Fee Simple, 1/1, Lot 2 Deposited Plan 536637, 89,796 m2",2,F
4950068,890513,LIVE,Freehold,Nelson,2019/09/26 11:15:26,Guarantee,"Fee Simple, 1/1, Lot 1 Deposited Plan 536637, 7,293 m2",2,F
4824588,758911,LIVE,Freehold,Nelson,2019/09/25 14:28:18,Guarantee,"Fee Simple, 1/1, Lot 2 Deposited Plan 504395, 760 m2",1,F
4824589,758912,LIVE,Freehold,Nelson,2019/09/25 14:28:18,Guarantee,"Fee Simple, 1/1, Lot 1 Deposited Plan 504395, 407 m2",2,F
4958530,899471,LIVE,Freehold,Nelson,2019/09/25 10:14:56,Guarantee,"Fee Simple, 1/1, Lot 1 Deposited Plan 538788, 5,151 m2",3,F
4958531,899472,LIVE,Freehold,Nelson,2019/09/25 10:14:56,Guarantee,"Fee Simple, 1/1, Lot 2 Deposited Plan 538788, 3,312 m2",2,F
4962475,903600,LIVE,Freehold,Nelson,2019/09/24 14:33:04,Guarantee,"Fee Simple, 1/1, Lot 1 Deposited Plan 539004, 1,746 m2",1,F
4962476,903601,LIVE,Freehold,Nelson,2019/09/24 14:33:04,Guarantee,"Fee Simple, 1/1, Lot 2 Deposited Plan 539004 and Lot 1 Deposited Plan 6700 and Lot 1 Deposited Plan 6855 and Lot 1 Deposited Plan 10464, 21,305 m2",1,F
4944846,884954,LIVE,Unit Title,Nelson,2019/09/23 15:14:39,Guarantee,"Stratum in Freehold, 1/1, Principal Unit 14 Deposited Plan 438056",1,T
4900677,837212,LIVE,Freehold,Nelson,2019/09/19 10:21:18,Guarantee,"Fee Simple, 1/1, Lot 23 Deposited Plan 524496, 516 m2",2,F
4900679,837214,LIVE,Freehold,Nelson,2019/09/19 10:21:18,Guarantee,"Fee Simple, 1/1, Lot 25 Deposited Plan 524496, 615 m2",1,F
4900674,837209,LIVE,Freehold,Nelson,2019/09/19 10:21:18,Guarantee,"Fee Simple, 1/1, Lot 1 Deposited Plan 524496, 4,011 m2",1,F
4900676,837211,LIVE,Freehold,Nelson,2019/09/19 10:21:18,Guarantee,"Fee Simple, 1/1, Lot 22 Deposited Plan 524496, 634 m2",2,F
4900680,837215,LIVE,Freehold,Nelson,2019/09/19 10:21:18,Guarantee,"Fee Simple, 1/1, Lot 26 Deposited Plan 524496, 806 m2",2,F
4900678,837213,LIVE,Freehold,Nelson,2019/09/19 10:21:18,Guarantee,"Fee Simple, 1/1, Lot 24 Deposited Plan 524496, 630 m2",2,F
4900675,837210,LIVE,Freehold,Nelson,2019/09/19 10:21:18,Guarantee,"Fee Simple, 1/1, Lot 20 Deposited Plan 524496, 669 m2",2,F
4969026,910517,LIVE,Leasehold,Nelson,2019/09/11 09:50:20,Guarantee,"Leasehold, 1/1, Section 5 Survey Office Plan 14964 and Lot 9 Deposited Plan 5618 and Part Lot 8 Deposited Plan 5618, 16,809 m2",1,T
4966335,907666,LIVE,Freehold,Nelson,2019/09/09 15:23:00,Guarantee,"Fee Simple, 1/1, Section 1 Survey Office Plan 535488 and Lot 2 Deposited Plan 6312, 554 m2",2,F
4950304,890759,LIVE,Unit Title,Nelson,2019/09/06 16:18:49,Guarantee,"Stratum in Freehold, 1/1, Principal Unit 219 Deposited Plan 438056",1,T
4950314,890771,LIVE,Unit Title,Nelson,2019/09/06 16:17:23,Guarantee,"Stratum in Freehold, 1/1, Principal Unit 247 Deposited Plan 438056",1,T
4952561,893114,LIVE,Freehold,Nelson,2019/09/05 11:15:02,Guarantee,"Fee Simple, 1/1, Lot 48 Deposited Plan 537200, 568 m2",1,F
4952564,893117,LIVE,Freehold,Nelson,2019/09/05 11:15:02,Guarantee,"Fee Simple, 1/1, Lot 51 Deposited Plan 537200, 641 m2",1,F
4952581,893134,LIVE,Freehold,Nelson,2019/09/05 11:15:02,Guarantee,"Fee Simple, 1/1, Lot 91 Deposited Plan 537200, 568 m2",1,F
4952585,893138,LIVE,Freehold,Nelson,2019/09/05 11:15:02,Guarantee,"Fee Simple, 1/1, Lot 95 Deposited Plan 537200, 565 m2",1,F
4952573,893126,LIVE,Freehold,Nelson,2019/09/05 11:15:02,Guarantee,"Fee Simple, 1/1, Lot 67 Deposited Plan 537200, 561 m2",1,F
4952590,893143,LIVE,Freehold,Nelson,2019/09/05 11:15:02,Guarantee,"Fee Simple, 1/1, Lot 65 Deposited Plan 537200, 672 m2",1,F
4952587,893140,LIVE,Freehold,Nelson,2019/09/05 11:15:02,Guarantee,"Fee Simple, 1/1, Lot 201 Deposited Plan 537200, 310 m2",1,F
4952565,893118,LIVE,Freehold,Nelson,2019/09/05 11:15:02,Guarantee,"Fee Simple, 1/1, Lot 52 Deposited Plan 537200, 564 m2",2,F
4952583,893136,LIVE,Freehold,Nelson,2019/09/05 11:15:02,Guarantee,"Fee Simple, 1/1, Lot 93 Deposited Plan 537200, 585 m2",2,F
4952562,893115,LIVE,Freehold,Nelson,2019/09/05 11:15:02,Guarantee,"Fee Simple, 1/1, Lot 49 Deposited Plan 537200, 651 m2",2,F
4952552,893105,LIVE,Freehold,Nelson,2019/09/05 11:15:02,Guarantee,"Fee Simple, 1/1, Lot 39 Deposited Plan 537200, 396 m2",2,F
4952557,893110,LIVE,Freehold,Nelson,2019/09/05 11:15:02,Guarantee,"Fee Simple, 1/1, Lot 44 Deposited Plan 537200, 350 m2",2,F
4952586,893139,LIVE,Freehold,Nelson,2019/09/05 11:15:02,Guarantee,"Fee Simple, 1/1, Lot 96 Deposited Plan 537200, 569 m2",2,F
4952571,893124,LIVE,Freehold,Nelson,2019/09/05 11:15:02,Guarantee,"Fee Simple, 1/1, Lot 63 Deposited Plan 537200, 630 m2",2,F
4952584,893137,LIVE,Freehold,Nelson,2019/09/05 11:15:02,Guarantee,"Fee Simple, 1/1, Lot 94 Deposited Plan 537200, 693 m2",2,F
4952568,893121,LIVE,Freehold,Nelson,2019/09/05 11:15:02,Guarantee,"Fee Simple, 1/1, Lot 55 Deposited Plan 537200, 519 m2",2,F
4952580,893133,LIVE,Freehold,Nelson,2019/09/05 11:15:02,Guarantee,"Fee Simple, 1/1, Lot 77 Deposited Plan 537200, 506 m2",2,F
4952591,893144,LIVE,Freehold,Nelson,2019/09/05 11:15:02,Guarantee,"Fee Simple, 1/1, Lot 66 Deposited Plan 537200, 636 m2",3,F
4952579,893132,LIVE,Freehold,Nelson,2019/09/05 11:15:02,Guarantee,"Fee Simple, 1/1, Lot 76 Deposited Plan 537200, 419 m2",2,F
4952566,893119,LIVE,Freehold,Nelson,2019/09/05 11:15:02,Guarantee,"Fee Simple, 1/1, Lot 53 Deposited Plan 537200, 461 m2",2,F
4952559,893112,LIVE,Freehold,Nelson,2019/09/05 11:15:02,Guarantee,"Fee Simple, 1/1, Lot 46 Deposited Plan 537200, 400 m2",2,F
4952563,893116,LIVE,Freehold,Nelson,2019/09/05 11:15:02,Guarantee,"Fee Simple, 1/1, Lot 50 Deposited Plan 537200, 667 m2",2,F
4952570,893123,LIVE,Freehold,Nelson,2019/09/05 11:15:02,Guarantee,"Fee Simple, 1/1, Lot 62 Deposited Plan 537200, 662 m2",2,F
4952569,893122,LIVE,Freehold,Nelson,2019/09/05 11:15:02,Guarantee,"Fee Simple, 1/1, Lot 61 Deposited Plan 537200, 714 m2",2,F
4952567,893120,LIVE,Freehold,Nelson,2019/09/05 11:15:02,Guarantee,"Fee Simple, 1/1, Lot 54 Deposited Plan 537200, 564 m2",3,F
4952558,893111,LIVE,Freehold,Nelson,2019/09/05 11:15:02,Guarantee,"Fee Simple, 1/1, Lot 45 Deposited Plan 537200, 400 m2",2,F
4952560,893113,LIVE,Freehold,Nelson,2019/09/05 11:15:02,Guarantee,"Fee Simple, 1/1, Lot 47 Deposited Plan 537200, 422 m2",2,F
4952578,893131,LIVE,Freehold,Nelson,2019/09/05 11:15:02,Guarantee,"Fee Simple, 1/1, Lot 75 Deposited Plan 537200, 367 m2",2,F
4952575,893128,LIVE,Freehold,Nelson,2019/09/05 11:15:02,Guarantee,"Fee Simple, 1/1, Lot 72 Deposited Plan 537200, 367 m2",1,F
4952577,893130,LIVE,Freehold,Nelson,2019/09/05 11:15:02,Guarantee,"Fee Simple, 1/1, Lot 74 Deposited Plan 537200, 420 m2",2,F
4952576,893129,LIVE,Freehold,Nelson,2019/09/05 11:15:02,Guarantee,"Fee Simple, 1/1, Lot 73 Deposited Plan 537200, 367 m2",2,F
4952582,893135,LIVE,Freehold,Nelson,2019/09/05 11:15:02,Guarantee,"Fee Simple, 1/1, Lot 92 Deposited Plan 537200, 578 m2",2,F
4952574,893127,LIVE,Freehold,Nelson,2019/09/05 11:15:02,Guarantee,"Fee Simple, 1/1, Lot 68 Deposited Plan 537200, 610 m2",2,F
4952554,893107,LIVE,Freehold,Nelson,2019/09/05 11:15:02,Guarantee,"Fee Simple, 1/1, Lot 41 Deposited Plan 537200, 237 m2",2,F
4952555,893108,LIVE,Freehold,Nelson,2019/09/05 11:15:02,Guarantee,"Fee Simple, 1/1, Lot 42 Deposited Plan 537200, 237 m2",2,F
4952553,893106,LIVE,Freehold,Nelson,2019/09/05 11:15:02,Guarantee,"Fee Simple, 1/1, Lot 40 Deposited Plan 537200, 350 m2",2,F
4952556,893109,LIVE,Freehold,Nelson,2019/09/05 11:15:02,Guarantee,"Fee Simple, 1/1, Lot 43 Deposited Plan 537200, 237 m2",2,F
4952572,893125,LIVE,Freehold,Nelson,2019/09/05 11:15:02,Guarantee,"Fee Simple, 1/1, Lot 64 Deposited Plan 537200, 705 m2",1,F
4938441,878077,LIVE,Freehold,Nelson,2019/09/04 08:59:40,Guarantee,"Fee Simple, 1/1, Lot 2 Deposited Plan 533819 and Lot 3-4 Deposited Plan 668, 130,494 m2",1,F
4938440,878076,LIVE,Freehold,Nelson,2019/09/04 08:59:40,Guarantee,"Fee Simple, 1/1, Lot 1 Deposited Plan 533819, 3,315 m2",2,F
4724335,655607,LIVE,Freehold,Nelson,2019/09/02 10:57:43,Guarantee,"Fee Simple, 1/1, Lot 5 Deposited Plan 475613, 216 m2",2,F
4724333,655605,LIVE,Freehold,Nelson,2019/09/02 10:57:43,Guarantee,"Fee Simple, 1/1, Lot 3 Deposited Plan 475613, 818 m2",1,F
4724336,655608,LIVE,Freehold,Nelson,2019/09/02 10:57:43,Guarantee,"Fee Simple, 1/1, Lot 6 Deposited Plan 475613, 407 m2",2,F
4724334,655606,LIVE,Freehold,Nelson,2019/09/02 10:57:43,Guarantee,"Fee Simple, 1/1, Lot 4 Deposited Plan 475613, 195 m2",1,F
4949987,890422,LIVE,Freehold,Nelson,2019/08/29 10:00:50,Guarantee,"Fee Simple, 1/1, Lot 7 Deposited Plan 536610, 20,897 m2",2,F
4949989,890424,LIVE,Freehold,Nelson,2019/08/29 10:00:50,Guarantee,"Fee Simple, 1/1, Lot 9 Deposited Plan 536610, 27,940 m2",2,F
4949986,890421,LIVE,Freehold,Nelson,2019/08/29 10:00:50,Guarantee,"Fee Simple, 1/1, Lot 6 Deposited Plan 536610, 8,369 m2",2,F
4949988,890423,LIVE,Freehold,Nelson,2019/08/29 10:00:50,Guarantee,"Fee Simple, 1/1, Lot 8 Deposited Plan 536610, 10,469 m2",2,F
4935711,875177,LIVE,Freehold,Nelson,2019/08/28 13:29:25,Guarantee,"Fee Simple, 1/1, Lot 87 Deposited Plan 532973, 2,030 m2",1,F
4935703,875169,LIVE,Freehold,Nelson,2019/08/28 13:29:25,Guarantee,"Fee Simple, 1/1, Lot 72 Deposited Plan 532973, 10,113 m2",1,F
4935704,875170,LIVE,Freehold,Nelson,2019/08/28 13:29:25,Guarantee,"Fee Simple, 1/1, Lot 73 Deposited Plan 532973 and Lot 3 Deposited Plan 321214, 14,892 m2",2,F
4935705,875171,LIVE,Freehold,Nelson,2019/08/28 13:29:25,Guarantee,"Fee Simple, 1/1, Lot 81 Deposited Plan 532973, 2,087 m2",1,F
4935712,875178,LIVE,Freehold,Nelson,2019/08/28 13:29:25,Guarantee,"Fee Simple, 1/1, Lot 88 Deposited Plan 532973, 1,813 m2",2,F
4935718,875184,LIVE,Freehold,Nelson,2019/08/28 13:29:25,Guarantee,"Fee Simple, 1/1, Lot 94 Deposited Plan 532973, 2,080 m2",2,F
4935716,875182,LIVE,Freehold,Nelson,2019/08/28 13:29:25,Guarantee,"Fee Simple, 1/1, Lot 92 Deposited Plan 532973, 3,127 m2",2,F
4935709,875175,LIVE,Freehold,Nelson,2019/08/28 13:29:25,Guarantee,"Fee Simple, 1/1, Lot 85 Deposited Plan 532973, 2,012 m2",2,F
4935708,875174,LIVE,Freehold,Nelson,2019/08/28 13:29:25,Guarantee,"Fee Simple, 1/1, Lot 84 Deposited Plan 532973, 2,034 m2",2,F
4935707,875173,LIVE,Freehold,Nelson,2019/08/28 13:29:25,Guarantee,"Fee Simple, 1/1, Lot 83 Deposited Plan 532973, 2,057 m2",2,F
4935700,875166,LIVE,Freehold,Nelson,2019/08/28 13:29:25,Guarantee,"Fee Simple, 1/1, Lot 55, 66, 95-97 Deposited Plan 532973 and Lot 56-57, 64 Deposited Plan 504757 and Lot 45 Deposited Plan 493061 and Lot 2 Deposited Plan 438731, 321,001 m2",1,F
4935715,875181,LIVE,Freehold,Nelson,2019/08/28 13:29:25,Guarantee,"Fee Simple, 1/1, Lot 91 Deposited Plan 532973, 1,882 m2",2,F
4935714,875180,LIVE,Freehold,Nelson,2019/08/28 13:29:25,Guarantee,"Fee Simple, 1/1, Lot 90 Deposited Plan 532973, 1,883 m2",2,F
4935701,875167,LIVE,Freehold,Nelson,2019/08/28 13:29:25,Guarantee,"Fee Simple, 1/1, Lot 70 Deposited Plan 532973, 5,820 m2",2,F
4935710,875176,LIVE,Freehold,Nelson,2019/08/28 13:29:25,Guarantee,"Fee Simple, 1/1, Lot 86 Deposited Plan 532973, 6,787 m2",2,F
4935717,875183,LIVE,Freehold,Nelson,2019/08/28 13:29:25,Guarantee,"Fee Simple, 1/1, Lot 93 Deposited Plan 532973, 3,211 m2",2,F
4935702,875168,LIVE,Freehold,Nelson,2019/08/28 13:29:25,Guarantee,"Fee Simple, 1/1, Lot 71 Deposited Plan 532973, 7,528 m2",2,F
4935706,875172,LIVE,Freehold,Nelson,2019/08/28 13:29:25,Guarantee,"Fee Simple, 1/1, Lot 82 Deposited Plan 532973, 2,007 m2",2,F
4935713,875179,LIVE,Freehold,Nelson,2019/08/28 13:29:25,Guarantee,"Fee Simple, 1/1, Lot 89 Deposited Plan 532973, 1,844 m2",2,F
4948077,888347,LIVE,Freehold,Nelson,2019/08/26 17:12:41,Guarantee,"Fee Simple, 1/1, Lot 2 Deposited Plan 535850, 7,148 m2",3,F
4948076,888346,LIVE,Freehold,Nelson,2019/08/26 17:12:41,Guarantee,"Fee Simple, 1/1, Lot 1 Deposited Plan 535850, 6,042 m2",2,F
4946999,887229,LIVE,Freehold,Nelson,2019/08/21 09:00:49,Guarantee,"Fee Simple, 1/1, Lot 1 Deposited Plan 535798, 517 m2",2,F
4947000,887230,LIVE,Freehold,Nelson,2019/08/21 09:00:49,Guarantee,"Fee Simple, 1/1, Lot 2 Deposited Plan 535798, 350 m2",2,F
4954613,895262,LIVE,Freehold,Nelson,2019/08/20 16:39:01,Guarantee,"Fee Simple, 1/1, Lot 44 Deposited Plan 537736, 646 m2",1,F
4954618,895267,LIVE,Freehold,Nelson,2019/08/20 16:39:01,Guarantee,"Fee Simple, 1/1, Lot 137 Deposited Plan 537736, 835 m2",1,F
4954614,895263,LIVE,Freehold,Nelson,2019/08/20 16:39:01,Guarantee,"Fee Simple, 1/1, Lot 45 Deposited Plan 537736, 1,078 m2",1,F
4954615,895264,LIVE,Freehold,Nelson,2019/08/20 16:39:01,Guarantee,"Fee Simple, 1/1, Lot 46 Deposited Plan 537736, 918 m2",2,F
4954617,895266,LIVE,Freehold,Nelson,2019/08/20 16:39:01,Guarantee,"Fee Simple, 1/1, Lot 48 Deposited Plan 537736, 692 m2",2,F
4954621,895270,LIVE,Freehold,Nelson,2019/08/20 16:39:01,Guarantee,"Fee Simple, 1/1, Lot 140 Deposited Plan 537736, 1,089 m2",2,F
4954616,895265,LIVE,Freehold,Nelson,2019/08/20 16:39:01,Guarantee,"Fee Simple, 1/1, Lot 47 Deposited Plan 537736, 2,641 m2",2,F
4954622,895271,LIVE,Freehold,Nelson,2019/08/20 16:39:01,Guarantee,"Fee Simple, 1/1, Lot 142 Deposited Plan 537736, 4,339 m2",2,F
4954626,895275,LIVE,Freehold,Nelson,2019/08/20 16:39:01,Guarantee,"Fee Simple, 1/1, Lot 143 Deposited Plan 537736, 5,185 m2",2,F
4954620,895269,LIVE,Freehold,Nelson,2019/08/20 16:39:01,Guarantee,"Fee Simple, 1/1, Lot 139 Deposited Plan 537736, 2,726 m2",2,F
4954619,895268,LIVE,Freehold,Nelson,2019/08/20 16:39:01,Guarantee,"Fee Simple, 1/1, Lot 138 Deposited Plan 537736, 1,474 m2",1,F
4945266,885395,LIVE,Freehold,Nelson,2019/08/20 16:34:54,Guarantee,"Fee Simple, 1/1, Lot 2 Deposited Plan 535209, 300 m2",2,F
4945267,885396,LIVE,Freehold,Nelson,2019/08/20 16:34:54,Guarantee,"Fee Simple, 1/1, Lot 3 Deposited Plan 535209, 411 m2",2,F
4945265,885394,LIVE,Freehold,Nelson,2019/08/20 16:34:54,Guarantee,"Fee Simple, 1/1, Lot 1 Deposited Plan 535209, 300 m2",1,F
4965489,906728,LIVE,Freehold,Nelson,2019/08/20 12:13:01,Guarantee,"Fee Simple, 1/1, Section 1 Survey Office Plan 533211, 39,695 m2",2,F
4948200,888471,LIVE,Freehold,Nelson,2019/08/15 10:07:50,Guarantee,"Fee Simple, 1/1, Lot 5 Deposited Plan 536069 and Lot 2 Deposited Plan 469818, 315,714 m2",1,F
4948201,888472,LIVE,Freehold,Nelson,2019/08/15 10:07:50,Guarantee,"Fee Simple, 1/1, Lot 16 Deposited Plan 536069, 5,963 m2",2,F
4964674,905920,LIVE,Freehold,Nelson,2019/08/13 15:16:04,Guarantee,"Fee Simple, 1/1, Lot 1 Deposited Plan 9797 and Section 4 Survey Office Plan 533638, 35,131 m2",2,F
4964673,905919,LIVE,Freehold,Nelson,2019/08/13 15:16:04,Guarantee,"Fee Simple, 1/1, Section 3 Survey Office Plan 533638, 39,891 m2",3,F
4952283,892835,LIVE,Freehold,Nelson,2019/08/02 18:37:39,Guarantee,"Fee Simple, 1/1, Lot 1 Deposited Plan 521869, 449 m2",2,F
4952284,892836,LIVE,Freehold,Nelson,2019/08/02 18:37:39,Guarantee,"Fee Simple, 1/1, Lot 2 Deposited Plan 521869, 580 m2",2,F
4963860,905084,LIVE,Gazette Notice,Nelson,2019/08/01 12:03:09,Guarantee,"Fee Simple, 1/1, Section 7 Survey Office Plan 442723 and Section 1, 3 Survey Office Plan 478209, 5,883 m2",1,F
4970515,912093,LIVE,Gazette Notice,Nelson,2019/07/31 07:00:00,Guarantee,"Fee Simple, 1/1, Lot 8-9 Deposited Plan 13643, 8,080 m2",1,F
4918516,856552,LIVE,Freehold,Nelson,2019/07/26 16:30:32,Guarantee,"Fee Simple, 1/1, Lot 5 Deposited Plan 528064 and Lot 1-2 Deposited Plan 8895 and Lot 1-8 and Section 8-9 Deposited Plan 5301 and Part Section 99-100 Deposited Plan 5301, 1,982,527 m2",1,F
4918513,856549,LIVE,Freehold,Nelson,2019/07/26 16:30:32,Guarantee,"Fee Simple, 1/1, Lot 1 Deposited Plan 528064, 27,440 m2",2,F
4918514,856550,LIVE,Freehold,Nelson,2019/07/26 16:30:32,Guarantee,"Fee Simple, 1/1, Lot 2 Deposited Plan 528064 and Lot 2 Deposited Plan 15061, 13,301 m2",1,F
4939407,879133,LIVE,Freehold,Nelson,2019/07/26 12:04:27,Guarantee,"Fee Simple, 1/1, Lot 2 Deposited Plan 533944, 60,912 m2",3,F
4939406,879132,LIVE,Freehold,Nelson,2019/07/26 12:04:27,Guarantee,"Fee Simple, 1/1, Lot 1 Deposited Plan 533944, 7,182 m2",2,F
4949471,889828,LIVE,Freehold,Nelson,2019/07/25 16:10:55,Guarantee,"Fee Simple, 1/1, Lot 14 Deposited Plan 536055, 5,002 m2",1,F
4949462,889819,LIVE,Freehold,Nelson,2019/07/25 16:10:55,Guarantee,"Fee Simple, 1/1, Lot 5 Deposited Plan 536055, 4,860 m2",1,F
4949470,889827,LIVE,Freehold,Nelson,2019/07/25 16:10:55,Guarantee,"Fee Simple, 1/1, Lot 13 Deposited Plan 536055, 4,993 m2",1,F
4949474,889831,LIVE,Freehold,Nelson,2019/07/25 16:10:55,Guarantee,"Fee Simple, 1/1, Lot 17 Deposited Plan 536055, 7,892 m2",1,F
4949469,889826,LIVE,Freehold,Nelson,2019/07/25 16:10:55,Guarantee,"Fee Simple, 1/1, Lot 12 Deposited Plan 536055, 2,502 m2",1,F
4949472,889829,LIVE,Freehold,Nelson,2019/07/25 16:10:55,Guarantee,"Fee Simple, 1/1, Lot 15 Deposited Plan 536055, 8,001 m2",1,F
4949466,889823,LIVE,Freehold,Nelson,2019/07/25 16:10:55,Guarantee,"Fee Simple, 1/1, Lot 9 Deposited Plan 536055, 1,129 m2",1,F
4949664,890039,LIVE,Freehold,Nelson,2019/07/25 16:10:55,Guarantee,"Fee Simple, 1/1, Lot 19 Deposited Plan 536055, 3,166 m2",1,F
4949461,889818,LIVE,Freehold,Nelson,2019/07/25 16:10:55,Guarantee,"Fee Simple, 1/1, Lot 4 Deposited Plan 536055, 3,849 m2",1,F
4949665,890040,LIVE,Freehold,Nelson,2019/07/25 16:10:55,Guarantee,"Fee Simple, 1/1, Lot 101 Deposited Plan 536055, 2,167 m2",1,F
4949464,889821,LIVE,Freehold,Nelson,2019/07/25 16:10:55,Guarantee,"Fee Simple, 1/1, Lot 7 Deposited Plan 536055, 2,437 m2",1,F
4949458,889815,LIVE,Freehold,Nelson,2019/07/25 16:10:55,Guarantee,"Fee Simple, 1/1, Lot 1 Deposited Plan 536055, 1,285 m2",1,F
4949460,889817,LIVE,Freehold,Nelson,2019/07/25 16:10:55,Guarantee,"Fee Simple, 1/1, Lot 3 Deposited Plan 536055, 1,693 m2",1,F
4949459,889816,LIVE,Freehold,Nelson,2019/07/25 16:10:55,Guarantee,"Fee Simple, 1/1, Lot 2 Deposited Plan 536055, 1,269 m2",3,F
4949465,889822,LIVE,Freehold,Nelson,2019/07/25 16:10:55,Guarantee,"Fee Simple, 1/1, Lot 8 Deposited Plan 536055, 1,105 m2",3,F
4949467,889824,LIVE,Freehold,Nelson,2019/07/25 16:10:55,Guarantee,"Fee Simple, 1/1, Lot 10 Deposited Plan 536055, 1,549 m2",2,F
4949473,889830,LIVE,Freehold,Nelson,2019/07/25 16:10:55,Guarantee,"Fee Simple, 1/1, Lot 16 Deposited Plan 536055, 4,986 m2",3,F
4949463,889820,LIVE,Freehold,Nelson,2019/07/25 16:10:55,Guarantee,"Fee Simple, 1/1, Lot 6 Deposited Plan 536055, 2,449 m2",1,F
4949468,889825,LIVE,Freehold,Nelson,2019/07/25 16:10:55,Guarantee,"Fee Simple, 1/1, Lot 11 Deposited Plan 536055, 2,512 m2",3,F
4925082,863679,LIVE,Freehold,Nelson,2019/07/22 15:53:21,Guarantee,"Fee Simple, 1/1, Lot 1 Deposited Plan 530635, 698 m2",2,F
4925083,863680,LIVE,Freehold,Nelson,2019/07/22 15:53:21,Guarantee,"Fee Simple, 1/1, Lot 2 Deposited Plan 530635, 405 m2",2,F
4946882,887103,LIVE,Freehold,Nelson,2019/07/18 11:56:56,Guarantee,"Fee Simple, 1/1, Lot 130 Deposited Plan 535766, 581 m2",2,F
4946924,887145,LIVE,Freehold,Nelson,2019/07/18 11:56:56,Guarantee,"Fee Simple, 1/1, Lot 172 Deposited Plan 535766, 543 m2",1,F
4946901,887122,LIVE,Freehold,Nelson,2019/07/18 11:56:56,Guarantee,"Fee Simple, 1/1, Lot 149 Deposited Plan 535766, 317 m2",1,F
4946903,887124,LIVE,Freehold,Nelson,2019/07/18 11:56:56,Guarantee,"Fee Simple, 1/1, Lot 151 Deposited Plan 535766, 317 m2",1,F
4946913,887134,LIVE,Freehold,Nelson,2019/07/18 11:56:56,Guarantee,"Fee Simple, 1/1, Lot 161 Deposited Plan 535766, 375 m2",1,F
4946916,887137,LIVE,Freehold,Nelson,2019/07/18 11:56:56,Guarantee,"Fee Simple, 1/1, Lot 164 Deposited Plan 535766, 375 m2",1,F
4946922,887143,LIVE,Freehold,Nelson,2019/07/18 11:56:56,Guarantee,"Fee Simple, 1/1, Lot 170 Deposited Plan 535766, 396 m2",1,F
4958408,899348,LIVE,Freehold,Nelson,2019/07/18 11:56:56,Guarantee,"Fee Simple, 1/1, Lot 200 Deposited Plan 535766, 110 m2",1,F
4946896,887117,LIVE,Freehold,Nelson,2019/07/18 11:56:56,Guarantee,"Fee Simple, 1/1, Lot 144 Deposited Plan 535766, 318 m2",1,F
4946917,887138,LIVE,Freehold,Nelson,2019/07/18 11:56:56,Guarantee,"Fee Simple, 1/1, Lot 165 Deposited Plan 535766, 600 m2",1,F
4946898,887119,LIVE,Freehold,Nelson,2019/07/18 11:56:56,Guarantee,"Fee Simple, 1/1, Lot 146 Deposited Plan 535766, 393 m2",1,F
4946918,887139,LIVE,Freehold,Nelson,2019/07/18 11:56:56,Guarantee,"Fee Simple, 1/1, Lot 166 Deposited Plan 535766, 402 m2",2,F
4946875,887096,LIVE,Freehold,Nelson,2019/07/18 11:56:56,Guarantee,"Fee Simple, 1/1, Lot 123 Deposited Plan 535766, 614 m2",2,F
4946883,887104,LIVE,Freehold,Nelson,2019/07/18 11:56:56,Guarantee,"Fee Simple, 1/1, Lot 131 Deposited Plan 535766, 551 m2",2,F
4946919,887140,LIVE,Freehold,Nelson,2019/07/18 11:56:56,Guarantee,"Fee Simple, 1/1, Lot 167 Deposited Plan 535766, 397 m2",2,F
4946880,887101,LIVE,Freehold,Nelson,2019/07/18 11:56:56,Guarantee,"Fee Simple, 1/1, Lot 128 Deposited Plan 535766, 582 m2",3,F
4946874,887095,LIVE,Freehold,Nelson,2019/07/18 11:56:56,Guarantee,"Fee Simple, 1/1, Lot 122 Deposited Plan 535766, 608 m2",2,F
4946877,887098,LIVE,Freehold,Nelson,2019/07/18 11:56:56,Guarantee,"Fee Simple, 1/1, Lot 125 Deposited Plan 535766, 604 m2",2,F
4946873,887094,LIVE,Freehold,Nelson,2019/07/18 11:56:56,Guarantee,"Fee Simple, 1/1, Lot 121 Deposited Plan 535766, 620 m2",2,F
4946906,887127,LIVE,Freehold,Nelson,2019/07/18 11:56:56,Guarantee,"Fee Simple, 1/1, Lot 154 Deposited Plan 535766, 388 m2",3,F
